feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
-1.6245423553021103,-0.2888683796330796,-1.1875698400046089,0.9845658544649162,0.15386031888315113,-0.7665107967732679,-1.0801180168062594,-0.8321265340840115,-7.678544721946629
1.4505507463633045,0.08979610620844491,-1.3057815814838842,0.4565117051367215,-0.12146754367637605,0.35100092326275045,-0.4153523658731818,-1.5326188198826867,-10.345242405695906
0.3664807092233047,-0.4414623350065687,0.3656785187451793,0.5095458917231729,1.2029530504116444,0.05984008022022005,0.9496234180354052,0.2899777002634841,113.88541214077709
0.3543029200071604,-0.5470347517151622,0.1250796052572681,-0.3264376987746027,-1.6418183327076632,0.5023642012061259,0.7594308341676315,-1.761765209021887,-207.7902711187933
-0.217104316678976,0.9602095076768048,-0.10594849658849607,-1.3858345601519062,1.3387885222739166,-1.4214093890904058,0.4378480907444899,0.17089883623593338,65.34902335386361
0.7736556923305459,-1.26037987276255,-1.625280066121774,-1.4144097479282052,2.069248165597253,1.4380665615335517,-0.23588528806912296,-1.1383207408721523,68.5952237296258
-0.5313885155947687,-0.8777152222851792,-0.6166852239682086,-0.6748609022841895,0.20416851386899407,-0.907543858191213,-0.4856128741163977,1.038821490809034,-74.5558370055651
0.2545914564603871,0.6195511332439151,0.5438334902078926,1.1713940830284115,-2.0940365704372566,-1.1392880306367767,1.4912023064260211,0.20048922094715851,-131.2399924805714
0.4159034003124916,0.15004659878897655,2.682870886611196,2.0155511491065794,0.9280015157061802,0.8039925385020429,0.032804233105341724,0.036417182684075705,221.18994111291076
-0.5906085417940129,-0.7866960396569427,-1.257677701468614,-0.4617965208948353,-0.19093807973480525,0.7250622298125979,-0.9284592301542116,0.6222842086075503,-50.447364564159145
-1.2364169605095814,0.14528300844391814,0.4324644043607611,1.2017661053420958,-0.6956988723854469,-0.5490866901880684,-0.5406750905860607,1.6322198604999294,15.470667722982142
1.3363464190593957,-0.7313424589699401,1.0509913682503869,0.5348144920030165,0.8391073574939458,0.5471238296625875,-0.9197114561942032,0.5696893922484235,92.11272498889869
-0.2517581168588821,-1.4780432147270934,0.39134703351721095,-0.36533656689901706,1.9445359554639363,1.1959010071754954,1.1311590969046552,0.10115367997817787,117.93872807895296
-0.4286715531671253,1.0538775230990565,-0.496013402202716,2.530888903730452,0.5532958232659198,-0.12369055316658073,1.9343288891026316,2.2371734093391287,258.02123503453146
0.13424310736576034,-0.004175960067309026,-0.014320745479734885,-0.0531392000810765,1.0804926668812942,-0.032364504891988936,0.7690015347069474,0.6501410375661757,104.85936815691484
0.7404511839474114,0.13554845839036456,-1.4097786802686434,-0.07745784381231563,-0.7640669473318906,-0.3642081847812631,1.2056282551621056,0.06582316394118591,-81.54633114750789
-0.9872471130768768,1.5810182492586007,-0.3733742265651444,-0.6684019827865365,-1.652734889024993,-0.22239476572726727,-0.5638898644254572,-0.04085114070109043,-97.37959261137487
-0.8339697995708514,1.530159258878239,0.4254305874989081,0.08526379723431897,1.5040424778274946,0.2245309417423079,-0.006460575253238712,-0.4337956492097694,224.0946627527173
-1.4264970177929783,1.5374645477116318,-0.4486544347867968,-1.0162148709291958,-0.0554214976344637,0.2732474920653797,0.1857817480589973,-1.5184088356628938,13.486133962986813
-0.628529694707587,0.715727553999947,-0.5367397263618942,0.9156982455371292,0.9083765654949096,-1.9371972565064064,0.3780274229451292,-0.5733324571425771,80.72729764735894
-0.7019811599717232,0.2728312718734532,-1.5268060361916371,0.9622929377928982,1.6001836506288654,-0.9378153138901631,-0.2386697829216709,-0.5085602564797799,149.8916346080756
-0.3111992318048993,0.6891131280181361,0.005061173953521531,1.3524701567754769,-0.23264639391221276,-0.3322304701868895,1.3445139751436626,1.7304704835686773,101.0038492256985
-0.34802511975182565,1.3108678508678853,1.3469305996510172,1.5388085461810503,-1.2253091197805577,2.2760944040941946,-1.811597974622175,-0.5034619759415574,107.81919818217028
0.6080398563662158,0.43355278650992907,-0.23543795044892,0.2128804364444456,0.07752505534127102,0.02583332610218404,-0.28899300981078324,-0.3185064757623144,34.042992866335375
0.5305926062449865,-0.22950508758357,-0.93184984021363,-0.2713499825600105,-0.41212401696440215,0.8053410168677837,-0.18504146476150526,0.14703977308905594,-35.414224447098
-0.5570315794794489,0.7891746722297951,1.7816534600039546,0.4858088807166014,-0.9796092317927276,-1.8279982993715582,-1.50315614372627,-1.3541927988266966,-101.83421041118444
0.21972661497002585,-2.4330390702390705,0.1242244275335046,-1.1495708648242775,-0.29757854121886923,0.7198817092536931,-0.2288463043066683,0.8589048443281706,-171.53782290043682
0.16202122661377155,-1.040710712250371,-1.2832583087489369,-0.2216825385693509,0.7640326050237093,-0.6956188143625156,-0.5922870660482642,1.574215395207461,0.5792568227449877
1.3267825855951787,0.7136580737693294,2.0033589435449475,-0.800771924527988,0.4572302368918339,2.1145780381083594,-0.3112075013531557,-0.4955003265383106,117.59631945437192
1.4148592195961929,-0.014317369569221937,1.2743081854954057,0.5232263356926539,0.2678907573373528,0.0155201568832614,-0.115704109560895,0.3529823171152304,59.84922971958262
-0.5772385251216882,-0.6469499513677969,-1.0253649635606,-1.177900142359887,-1.7910066425301798,-2.9100820552868054,-1.4718541617803114,-0.7187506533216672,-366.1648371695218
-0.6021649161827616,-1.5791665788602316,-0.8796195139428109,0.3861392581772571,-1.2710492634318924,-0.0757454255042826,-0.5859932141216937,0.32958699649911377,-184.54748370726887
